Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1098.307,1098.307,NA,VIDEO\Waffle.MOV,32934,32934,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1108.612,1108.612,NA,VIDEO\Waffle.MOV,33243,33243,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1118.882,1118.882,NA,VIDEO\Waffle.MOV,33551,33551,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1172.573,1172.573,NA,VIDEO\Waffle.MOV,35161,35161,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1176.508,1176.508,NA,VIDEO\Waffle.MOV,35279,35279,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1179.510,1179.510,NA,VIDEO\Waffle.MOV,35369,35369,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1183.178,1183.178,NA,VIDEO\Waffle.MOV,35479,35479,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1184.012,1184.012,NA,VIDEO\Waffle.MOV,35504,35504,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,bark/whine vocalization,Not defined,,POINT,1184.413,1184.413,NA,VIDEO\Waffle.MOV,35516,35516,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,End,Not defined,T4,POINT,1194.217,1194.217,NA,VIDEO\Waffle.MOV,35810,35810,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,Start,Not defined,T5,POINT,1261.315,1261.315,NA,VIDEO\Waffle.MOV,37822,37822,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,interacting with tupperware,Not defined,,STATE,1261.315,1280.557,19.242,VIDEO\Waffle.MOV,37822,38399,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,interacting with tupperware,Not defined,,STATE,1280.957,1289.462,8.505,VIDEO\Waffle.MOV,38411,38666,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,soundboard press,Not defined,,POINT,1290.862,1290.862,NA,VIDEO\Waffle.MOV,38709,38709,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,soundboard press,Not defined,,POINT,1292.897,1292.897,NA,VIDEO\Waffle.MOV,38769,38769,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1297.632,1297.632,NA,VIDEO\Waffle.MOV,38911,38911,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1297.732,1297.732,NA,VIDEO\Waffle.MOV,38914,38914,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1298.165,1298.165,NA,VIDEO\Waffle.MOV,38927,38927,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1298.365,1298.365,NA,VIDEO\Waffle.MOV,38933,38933,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1298.532,1298.532,NA,VIDEO\Waffle.MOV,38938,38938,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1298.732,1298.732,NA,VIDEO\Waffle.MOV,38944,38944,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1298.932,1298.932,NA,VIDEO\Waffle.MOV,38950,38950,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1299.265,1299.265,NA,VIDEO\Waffle.MOV,38960,38960,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1299.565,1299.565,NA,VIDEO\Waffle.MOV,38969,38969,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1299.967,1299.967,NA,VIDEO\Waffle.MOV,38981,38981,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,nudging/scratching/paw owner,Not defined,,POINT,1300.200,1300.200,NA,VIDEO\Waffle.MOV,38988,38988,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,looking at owner,Not defined,,POINT,1345.287,1345.287,NA,VIDEO\Waffle.MOV,40341,40341,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,looking at owner,Not defined,,POINT,1386.405,1386.405,NA,VIDEO\Waffle.MOV,41573,41573,,,,
Waffle,2024-12-19 21:49:23.228,,Media file,player #1:VIDEO\Waffle.MOV,0.0,1417.320,1473.312,29.970,No focal subject,240.613,End,Not defined,T5,POINT,1441.332,1441.332,NA,VIDEO\Waffle.MOV,43220,43220,,,,
