Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Original_BehaviorType,Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop,Time,Behavior type,Stop (s).x
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38367,38441,NA,NA,NA,NA,1281.1,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38367,38441,NA,NA,NA,NA,1283.571,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38472,38550,NA,NA,NA,NA,1284.606,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38472,38550,NA,NA,NA,NA,1287.21,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38593,38652,NA,NA,NA,NA,1288.646,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38593,38652,NA,NA,NA,NA,1290.616,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38795,38825,NA,NA,NA,NA,1295.391,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38795,38825,NA,NA,NA,NA,1296.393,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38861,39006,NA,NA,NA,NA,1297.595,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38861,39006,NA,NA,NA,NA,1302.436,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39030,39122,NA,NA,NA,NA,1303.238,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39030,39122,NA,NA,NA,NA,1306.31,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39132,39410,NA,NA,NA,NA,1306.644,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39132,39410,NA,NA,NA,NA,1315.926,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39569,39701,NA,NA,NA,NA,1321.235,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,39569,39701,NA,NA,NA,NA,1325.643,STOP,NA
