Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,End,Not defined,T4,POINT,1190.711,1190.711,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,35660,35660,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,Start,Not defined,T5,POINT,1269.313,1269.313,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38014,38014,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1269.313,1272.251,2.938,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38014,38102,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1273.520,1275.190,1.670,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38140,38190,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1276.625,1279.931,3.306,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38233,38332,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1281.100,1283.571,2.471,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38367,38441,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1284.606,1287.210,2.604,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38472,38550,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1288.646,1290.616,1.970,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38593,38652,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1295.391,1296.393,1.002,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38795,38825,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1297.595,1302.436,4.841,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,38861,39006,,,,
